transaction_id,customer_id,merchant,amount,transaction_type,country,status,timestamp,is_fraud,high_risk_transaction,international_transaction,suspicious_activity
503,3539,"Wolfe, Simmons and Baker",1748.13,purchase,UK,declined,2026-05-24 13:50:16.663164,0,False,True,False
504,3985,"Garcia, Henson and Ramos",1910.54,transfer,NG,approved,2026-05-24 13:50:16.663406,1,False,True,False
505,3238,Vega-Moran,1155.83,withdrawal,CA,approved,2026-05-24 13:50:16.663568,0,False,True,False
506,2881,Gibbs and Sons,632.19,purchase,CA,declined,2026-05-24 13:50:16.663660,1,False,True,False
507,1261,Lamb-Gregory,1884.78,transfer,CA,declined,2026-05-24 13:50:16.663819,1,False,True,False
508,2272,Dunn-Garcia,1557.35,withdrawal,NG,approved,2026-05-24 13:50:16.663981,0,False,True,False
509,3889,Bird PLC,4130.89,transfer,CA,approved,2026-05-24 13:50:16.664071,0,True,True,True
510,3856,Young Ltd,307.69,transfer,UK,declined,2026-05-24 13:50:16.664166,0,False,True,False
511,3152,"Walton, Brown and Hernandez",4715.41,withdrawal,CA,declined,2026-05-24 13:50:16.664399,0,True,True,True
512,3053,Watson-Perez,1463.15,transfer,CA,approved,2026-05-24 13:50:16.664559,1,False,True,False
513,1653,Davis Inc,4702.16,transfer,US,declined,2026-05-24 13:50:16.664650,0,True,False,False
514,4582,Chandler LLC,21.55,transfer,US,declined,2026-05-24 13:50:16.664739,0,False,False,False
515,1982,Molina-Mcdonald,894.48,withdrawal,CA,declined,2026-05-24 13:50:16.664899,0,False,True,False
516,4236,Gordon-Russo,940.14,purchase,UK,approved,2026-05-24 13:50:16.665059,1,False,True,False
517,2168,Thompson Inc,1346.35,withdrawal,US,declined,2026-05-24 13:50:16.665149,0,False,False,False
518,4309,"Bean, Mullins and Bennett",1396.61,withdrawal,CA,declined,2026-05-24 13:50:16.665391,0,False,True,False
519,3888,Miller Group,4045.93,purchase,CA,approved,2026-05-24 13:50:16.665480,0,True,True,True
520,1287,Oneal PLC,379.35,purchase,UK,declined,2026-05-24 13:50:16.665568,0,False,True,False
521,4157,"Duarte, Benton and Nguyen",3723.64,purchase,US,approved,2026-05-24 13:50:16.665796,0,True,False,False
522,2161,"Lewis, Kelly and Dunn",2664.47,transfer,NG,approved,2026-05-24 13:50:16.666025,0,False,True,False
523,4303,Baxter and Sons,1286.87,transfer,NG,approved,2026-05-24 13:50:16.666114,0,False,True,False
524,1715,"Dean, Phillips and Cummings",2039.65,purchase,UK,declined,2026-05-24 13:50:16.666341,1,False,True,False
525,1992,Brown-Fisher,1588.55,withdrawal,CA,approved,2026-05-24 13:50:16.666497,0,False,True,False
526,2352,Sims PLC,2846.77,transfer,UK,approved,2026-05-24 13:50:16.666584,1,False,True,False
527,2330,Franklin Inc,2437.14,transfer,UK,declined,2026-05-24 13:50:16.666785,1,False,True,False
528,1584,Lowe-Mcdonald,2155.12,withdrawal,NG,declined,2026-05-24 13:50:16.666961,0,False,True,False
529,1104,Gonzalez-Howe,3794.82,purchase,UK,declined,2026-05-24 13:50:16.667133,0,True,True,True
530,1218,Floyd-Arnold,1102.91,purchase,US,approved,2026-05-24 13:50:16.667293,0,False,False,False
531,2882,"Burnett, Singleton and Armstrong",2678.81,withdrawal,CA,approved,2026-05-24 13:50:16.667525,0,False,True,False
532,2161,Scott-Ramos,1363.31,withdrawal,CA,approved,2026-05-24 13:50:16.667684,1,False,True,False
533,4626,Singh Group,3098.08,purchase,CA,approved,2026-05-24 13:50:16.667773,0,True,True,True
534,1623,Barrett Group,4772.76,purchase,UK,declined,2026-05-24 13:50:16.667862,1,True,True,True
535,2239,Davidson Inc,1914.4,purchase,CA,approved,2026-05-24 13:50:16.667993,1,False,True,False
536,3841,"Miller, Williams and Chaney",722.46,purchase,CA,approved,2026-05-24 13:50:16.668259,0,False,True,False
537,4109,Freeman Ltd,2000.23,withdrawal,US,approved,2026-05-24 13:50:16.668349,0,False,False,False
538,4208,Montoya PLC,3139.6,withdrawal,NG,approved,2026-05-24 13:50:16.668436,1,True,True,True
539,1266,Graham-Wright,2136.52,transfer,US,declined,2026-05-24 13:50:16.668591,0,False,False,False
540,3192,"Moyer, Thompson and Hampton",2907.3,withdrawal,US,approved,2026-05-24 13:50:16.668820,1,False,False,False
541,1659,"Johnson, Hood and Watkins",2523.64,purchase,CA,declined,2026-05-24 13:50:16.669047,1,False,True,False
542,2128,"Bishop, Johnson and Boyle",1072.3,purchase,CA,declined,2026-05-24 13:50:16.669275,0,False,True,False
543,2329,Roach-Wheeler,796.99,withdrawal,UK,approved,2026-05-24 13:50:16.669434,0,False,True,False
544,1247,White LLC,4985.25,purchase,NG,declined,2026-05-24 13:50:16.669522,0,True,True,True
545,1763,Hill PLC,2712.69,purchase,US,declined,2026-05-24 13:50:16.669609,1,False,False,False
546,4298,Dillon PLC,1092.52,purchase,CA,declined,2026-05-24 13:50:16.669700,0,False,True,False
547,1175,Fry Group,2199.21,transfer,CA,approved,2026-05-24 13:50:16.669787,0,False,True,False
548,2333,Smith LLC,2984.63,purchase,US,declined,2026-05-24 13:50:16.669874,0,False,False,False
549,1997,Williams Ltd,4915.02,transfer,US,approved,2026-05-24 13:50:16.669963,0,True,False,False
550,1947,Crawford-Ochoa,1308.89,transfer,US,approved,2026-05-24 13:50:16.670119,0,False,False,False
551,4054,Rivera-Villegas,1958.6,purchase,CA,approved,2026-05-24 13:50:16.670275,1,False,True,False
552,1045,Bennett-Rhodes,4936.88,withdrawal,UK,declined,2026-05-24 13:50:16.670431,0,True,True,True
553,1048,Carter LLC,3702.26,transfer,NG,approved,2026-05-24 13:50:16.670591,1,True,True,True
554,2535,Mcbride and Sons,3665.91,transfer,CA,approved,2026-05-24 13:50:16.670734,0,True,True,True
555,3066,"Coleman, Jackson and Nunez",1489.36,purchase,UK,declined,2026-05-24 13:50:16.670972,0,False,True,False
556,2937,Harvey Ltd,96.53,purchase,US,approved,2026-05-24 13:50:16.671065,0,False,False,False
557,1595,"Zimmerman, Roberson and Martinez",1639.26,purchase,US,approved,2026-05-24 13:50:16.671301,0,False,False,False
558,4540,"Fitzgerald, Ho and Thomas",2934.56,purchase,US,declined,2026-05-24 13:50:16.671541,1,False,False,False
559,4562,Jones-Moss,1495.62,transfer,NG,approved,2026-05-24 13:50:16.671853,1,False,True,False
560,2222,"Pierce, Gardner and Smith",2234.84,transfer,UK,approved,2026-05-24 13:50:16.672203,0,False,True,False
561,2769,Casey-Martin,1192.55,purchase,NG,declined,2026-05-24 13:50:16.672365,0,False,True,False
562,2120,"Clay, Anderson and Turner",1940.15,withdrawal,US,approved,2026-05-24 13:50:16.672595,0,False,False,False
563,2772,Mcneil Inc,4159.05,withdrawal,UK,declined,2026-05-24 13:50:16.672685,0,True,True,True
564,3765,"Johnson, Carter and Walker",4558.83,withdrawal,US,declined,2026-05-24 13:50:16.672914,0,True,False,False
565,1848,Cameron LLC,3674.85,transfer,US,declined,2026-05-24 13:50:16.673072,0,True,False,False
566,2755,Thompson Inc,516.05,transfer,NG,approved,2026-05-24 13:50:16.673191,1,False,True,False
567,1366,"Wells, Walker and Terry",3250.36,purchase,CA,approved,2026-05-24 13:50:16.673429,1,True,True,True
568,4913,"Snyder, Johnson and Porter",986.08,purchase,CA,declined,2026-05-24 13:50:16.673666,1,False,True,False
569,1179,"Wood, Trevino and Fernandez",2755.1,purchase,UK,declined,2026-05-24 13:50:16.673898,0,False,True,False
570,1207,Reynolds Group,3984.27,transfer,UK,approved,2026-05-24 13:50:16.673988,1,True,True,True
571,3266,Gates Inc,4676.79,transfer,US,approved,2026-05-24 13:50:16.674077,0,True,False,False
572,2570,"Duran, Jones and Ware",343.23,transfer,CA,declined,2026-05-24 13:50:16.674306,1,False,True,False
573,3720,Jackson-Hicks,760.79,withdrawal,US,approved,2026-05-24 13:50:16.674463,1,False,False,False
574,3046,Adams-Gutierrez,2589.64,transfer,NG,approved,2026-05-24 13:50:16.674622,0,False,True,False
575,2078,Smith and Sons,107.64,withdrawal,US,declined,2026-05-24 13:50:16.674711,0,False,False,False
576,2943,Marshall-Peterson,4512.28,withdrawal,CA,declined,2026-05-24 13:50:16.674868,1,True,True,True
577,4686,Farmer Group,1276.39,purchase,NG,approved,2026-05-24 13:50:16.674957,0,False,True,False
578,1343,Rice-Floyd,808.91,transfer,US,declined,2026-05-24 13:50:16.675113,0,False,False,False
579,2295,Moore Group,2964.81,purchase,US,declined,2026-05-24 13:50:16.675201,1,False,False,False
580,3397,"Powers, Williams and Figueroa",785.49,purchase,NG,declined,2026-05-24 13:50:16.675448,0,False,True,False
581,3384,"Wade, Swanson and Harrison",2899.44,withdrawal,UK,approved,2026-05-24 13:50:16.675684,1,False,True,False
582,4781,Horn-Gross,2943.96,purchase,US,declined,2026-05-24 13:50:16.675845,0,False,False,False
583,3783,Young and Sons,4600.6,purchase,CA,approved,2026-05-24 13:50:16.675936,0,True,True,True
584,1363,Wilson-Harris,2150.27,withdrawal,CA,approved,2026-05-24 13:50:16.676099,0,False,True,False
585,1934,Mendoza-Jones,2378.54,withdrawal,US,declined,2026-05-24 13:50:16.676261,0,False,False,False
586,1485,Obrien-Choi,487.38,withdrawal,US,approved,2026-05-24 13:50:16.676423,0,False,False,False
587,4772,Khan Ltd,2047.73,transfer,US,declined,2026-05-24 13:50:16.676513,0,False,False,False
588,1933,Jarvis-Burke,137.93,purchase,CA,declined,2026-05-24 13:50:16.676683,0,False,True,False
589,2463,Cross LLC,2526.31,purchase,CA,approved,2026-05-24 13:50:16.676774,1,False,True,False
590,2760,Richardson Inc,152.55,purchase,UK,declined,2026-05-24 13:50:16.676864,0,False,True,False
591,1026,Smith LLC,4993.84,purchase,NG,declined,2026-05-24 13:50:16.676954,1,True,True,True
592,3449,"Mitchell, Ramos and Palmer",1460.54,withdrawal,UK,approved,2026-05-24 13:50:16.677189,1,False,True,False
593,2745,"Bernard, Contreras and Hernandez",1923.5,withdrawal,US,approved,2026-05-24 13:50:16.677425,0,False,False,False
594,2775,"Nelson, Cooper and Landry",2417.49,withdrawal,CA,declined,2026-05-24 13:50:16.677662,0,False,True,False
595,4347,Thomas Ltd,4971.92,purchase,US,approved,2026-05-24 13:50:16.677753,1,True,False,False
596,4219,Powers-Underwood,2173.35,withdrawal,CA,approved,2026-05-24 13:50:16.677940,0,False,True,False
597,1004,Short-Hardy,4863.65,transfer,US,approved,2026-05-24 13:50:16.678110,0,True,False,False
598,2936,Harris LLC,529.31,withdrawal,NG,declined,2026-05-24 13:50:16.678203,0,False,True,False
599,4946,Dean-Payne,4716.88,purchase,NG,declined,2026-05-24 13:50:16.678366,0,True,True,True
600,3277,Cochran-Robertson,308.61,transfer,CA,approved,2026-05-24 13:50:16.678532,0,False,True,False
601,2312,"Spencer, Holmes and Hartman",2589.29,transfer,CA,approved,2026-05-24 13:50:16.678769,1,False,True,False
602,3207,Gibson and Sons,2636.3,withdrawal,US,declined,2026-05-24 13:50:16.678860,0,False,False,False
603,1686,Le Ltd,4919.33,withdrawal,US,declined,2026-05-24 13:50:16.678951,1,True,False,False
604,4482,Brady Group,1347.32,withdrawal,CA,declined,2026-05-24 13:50:16.679041,0,False,True,False
605,4199,"Freeman, Peters and Allen",749.46,transfer,NG,declined,2026-05-24 13:50:16.679276,1,False,True,False
606,3578,Warner and Sons,4690.02,transfer,NG,approved,2026-05-24 13:50:16.679367,0,True,True,True
607,2642,Black Group,15.2,purchase,US,declined,2026-05-24 13:50:16.679461,1,False,False,False
608,3761,"Gates, Hicks and Hess",1548.27,transfer,CA,declined,2026-05-24 13:50:16.679695,0,False,True,False
609,1871,Jones Inc,1224.87,purchase,UK,approved,2026-05-24 13:50:16.679786,0,False,True,False
610,4594,Bell Group,1754.95,purchase,NG,approved,2026-05-24 13:50:16.679877,0,False,True,False
611,2931,Martinez-Murphy,1960.15,purchase,US,declined,2026-05-24 13:50:16.680037,0,False,False,False
612,4620,Ballard-Brooks,4260.07,transfer,UK,approved,2026-05-24 13:50:16.680198,1,True,True,True
613,2096,Riddle LLC,4193.19,withdrawal,US,approved,2026-05-24 13:50:16.680288,1,True,False,False
614,2026,Pollard PLC,4048.97,transfer,US,approved,2026-05-24 13:50:16.680378,0,True,False,False
615,3609,Lyons Group,94.12,purchase,UK,approved,2026-05-24 13:50:16.680468,1,False,True,False
616,4459,"Roberts, Jenkins and Santiago",3174.63,purchase,CA,approved,2026-05-24 13:50:16.680703,0,True,True,True
617,1307,Rose-Johnson,3212.41,transfer,CA,approved,2026-05-24 13:50:16.680864,0,True,True,True
618,2712,Shepherd Group,1562.67,transfer,US,declined,2026-05-24 13:50:16.680954,0,False,False,False
619,4622,"Singh, Glass and Myers",3949.58,purchase,CA,approved,2026-05-24 13:50:16.681187,0,True,True,True
620,4725,"Smith, Ramos and Harris",1366.15,purchase,UK,approved,2026-05-24 13:50:16.681421,0,False,True,False
621,3700,"Martin, Martinez and Fitzgerald",4419.07,purchase,NG,approved,2026-05-24 13:50:16.681657,0,True,True,True
622,3750,Gardner LLC,3044.45,withdrawal,UK,declined,2026-05-24 13:50:16.681748,0,True,True,True
623,3109,"Shea, Foley and Reyes",2530.16,withdrawal,CA,declined,2026-05-24 13:50:16.681983,0,False,True,False
624,1183,Rogers Ltd,880.45,transfer,US,declined,2026-05-24 13:50:16.682074,0,False,False,False
625,1191,"Davis, Lewis and Meza",156.2,purchase,UK,approved,2026-05-24 13:50:16.682308,1,False,True,False
626,2316,"Rodriguez, Mccullough and Walsh",1640.26,transfer,UK,approved,2026-05-24 13:50:16.682544,0,False,True,False
627,1553,Harper-Leon,4526.86,transfer,US,approved,2026-05-24 13:50:16.682709,0,True,False,False
628,3361,Fischer-Kane,4408.15,transfer,US,declined,2026-05-24 13:50:16.682869,0,True,False,False
629,4401,Greer Ltd,424.79,purchase,US,approved,2026-05-24 13:50:16.682959,0,False,False,False
630,4068,"Waters, Alvarez and Wade",1246.59,withdrawal,CA,declined,2026-05-24 13:50:16.683232,0,False,True,False
631,4700,Shepherd-Fisher,3079.19,transfer,CA,approved,2026-05-24 13:50:16.683430,0,True,True,True
632,2814,"Anderson, Singleton and Carroll",557.94,transfer,UK,approved,2026-05-24 13:50:16.683673,0,False,True,False
633,3157,Rodriguez-Hodge,2550.37,transfer,NG,declined,2026-05-24 13:50:16.683837,0,False,True,False
634,1991,Mills-Foster,1891.8,purchase,UK,declined,2026-05-24 13:50:16.683999,0,False,True,False
635,3766,"Marshall, Vazquez and Jones",328.09,transfer,UK,approved,2026-05-24 13:50:16.684235,0,False,True,False
636,4372,"Miller, Gonzalez and Smith",2354.61,purchase,CA,approved,2026-05-24 13:50:16.684469,0,False,True,False
637,2376,Gates and Sons,4450.6,withdrawal,CA,approved,2026-05-24 13:50:16.684561,1,True,True,True
638,3565,Pineda and Sons,4580.14,transfer,CA,declined,2026-05-24 13:50:16.684651,0,True,True,True
639,4807,Wheeler Group,1511.06,withdrawal,CA,declined,2026-05-24 13:50:16.684741,0,False,True,False
640,1891,Wood-Kim,344.05,transfer,US,approved,2026-05-24 13:50:16.684902,0,False,False,False
641,1811,"Banks, Haney and Ramos",1552.32,withdrawal,CA,approved,2026-05-24 13:50:16.685137,0,False,True,False
642,1559,Clark LLC,2697.07,purchase,CA,approved,2026-05-24 13:50:16.685226,0,False,True,False
643,2559,George-Harris,1829.05,purchase,US,declined,2026-05-24 13:50:16.685386,0,False,False,False
644,1592,"Garner, Rodriguez and Walker",1089.55,withdrawal,UK,declined,2026-05-24 13:50:16.685621,0,False,True,False
645,2099,Lowe-Roberts,1245.82,transfer,NG,approved,2026-05-24 13:50:16.685781,0,False,True,False
646,2801,Henry-Scott,3384.11,transfer,CA,declined,2026-05-24 13:50:16.685945,0,True,True,True
647,4442,Miller-Anderson,2104.0,purchase,CA,declined,2026-05-24 13:50:16.686106,0,False,True,False
648,4447,Miller PLC,1729.35,withdrawal,UK,approved,2026-05-24 13:50:16.686196,0,False,True,False
649,2207,Perez-Thornton,3787.07,purchase,UK,approved,2026-05-24 13:50:16.686355,0,True,True,True
650,1881,"Clements, Ritter and Sparks",2747.77,transfer,CA,declined,2026-05-24 13:50:16.686681,0,False,True,False
651,1254,Chang-Nielsen,2142.29,withdrawal,CA,declined,2026-05-24 13:50:16.686867,0,False,True,False
652,1660,"Snyder, Snow and Elliott",4394.38,withdrawal,US,declined,2026-05-24 13:50:16.687112,0,True,False,False
653,1161,Ross-Thompson,324.25,withdrawal,UK,declined,2026-05-24 13:50:16.687278,0,False,True,False
654,4115,"Smith, Johnson and Stanley",1057.31,withdrawal,NG,approved,2026-05-24 13:50:16.687517,0,False,True,False
655,2106,Howard-Jackson,2780.69,withdrawal,CA,approved,2026-05-24 13:50:16.687680,0,False,True,False
656,2249,Randolph-Franco,2778.68,purchase,CA,declined,2026-05-24 13:50:16.687843,0,False,True,False
657,4289,Moreno LLC,1693.53,purchase,NG,declined,2026-05-24 13:50:16.687935,1,False,True,False
658,1904,"Hughes, Hodges and Davis",3188.91,withdrawal,NG,declined,2026-05-24 13:50:16.688234,0,True,True,True
659,3199,"Chan, Hayden and Wood",4083.78,purchase,CA,approved,2026-05-24 13:50:16.688474,0,True,True,True
660,4300,"Mccoy, Wall and Chapman",81.39,purchase,NG,declined,2026-05-24 13:50:16.688712,0,False,True,False
661,4244,Ball PLC,135.96,transfer,US,declined,2026-05-24 13:50:16.688804,0,False,False,False
662,3649,Walsh-Roman,2487.95,purchase,CA,approved,2026-05-24 13:50:16.688966,0,False,True,False
663,1318,Robinson Ltd,2277.5,purchase,NG,approved,2026-05-24 13:50:16.689057,0,False,True,False
664,1729,Mccall and Sons,3056.77,transfer,NG,approved,2026-05-24 13:50:16.689184,0,True,True,True
665,1969,Jordan-Payne,3178.39,withdrawal,CA,approved,2026-05-24 13:50:16.689351,0,True,True,True
666,3113,Allen-Jenkins,4927.9,transfer,CA,approved,2026-05-24 13:50:16.689524,0,True,True,True
667,1846,"Frey, Hill and Zuniga",3540.14,withdrawal,US,declined,2026-05-24 13:50:16.689765,0,True,False,False
668,4412,Cardenas Group,4589.2,withdrawal,NG,approved,2026-05-24 13:50:16.689858,0,True,True,True
669,1484,Huynh-Alexander,3181.64,transfer,US,declined,2026-05-24 13:50:16.690020,0,True,False,False
670,3104,Shields-Jackson,964.27,withdrawal,US,approved,2026-05-24 13:50:16.690182,0,False,False,False
671,4570,Sanders and Sons,1981.95,transfer,UK,declined,2026-05-24 13:50:16.690273,1,False,True,False
672,3456,Smith PLC,1735.77,transfer,CA,approved,2026-05-24 13:50:16.690365,1,False,True,False
673,2152,Black Ltd,2839.93,withdrawal,CA,declined,2026-05-24 13:50:16.690455,0,False,True,False
674,2509,Parker-Johnson,188.11,withdrawal,NG,approved,2026-05-24 13:50:16.690619,1,False,True,False
675,4611,Melendez Inc,2198.37,purchase,US,approved,2026-05-24 13:50:16.690711,0,False,False,False
676,4873,Patel-Watkins,3677.73,transfer,UK,declined,2026-05-24 13:50:16.690872,0,True,True,True
677,3880,Mitchell and Sons,1697.57,purchase,NG,approved,2026-05-24 13:50:16.690963,0,False,True,False
678,1343,Scott-Newton,969.26,transfer,NG,approved,2026-05-24 13:50:16.691123,0,False,True,False
679,4307,Arnold-Sharp,1383.71,purchase,NG,declined,2026-05-24 13:50:16.691285,0,False,True,False
680,3584,Johnson and Sons,3198.99,withdrawal,NG,declined,2026-05-24 13:50:16.691376,0,True,True,True
681,4964,Price PLC,4617.36,purchase,NG,approved,2026-05-24 13:50:16.691466,0,True,True,True
682,4111,Hamilton Ltd,3886.78,transfer,UK,declined,2026-05-24 13:50:16.691556,0,True,True,True
683,3538,Coleman Ltd,1828.5,transfer,CA,approved,2026-05-24 13:50:16.691646,0,False,True,False
684,4634,"Weeks, Chandler and Holder",2919.62,purchase,NG,approved,2026-05-24 13:50:16.691883,1,False,True,False
685,1471,"Myers, Smith and Cruz",1690.79,withdrawal,US,declined,2026-05-24 13:50:16.692123,0,False,False,False
686,3388,Kelley-Burke,3360.62,withdrawal,CA,approved,2026-05-24 13:50:16.692284,0,True,True,True
687,4493,"Rodriguez, Fuentes and Cook",2464.31,withdrawal,CA,declined,2026-05-24 13:50:16.692520,1,False,True,False
688,2247,Cain-James,1756.86,purchase,UK,declined,2026-05-24 13:50:16.692682,1,False,True,False
689,3397,Ramos PLC,426.28,withdrawal,CA,approved,2026-05-24 13:50:16.692773,0,False,True,False
690,2655,"Morton, Atkins and Hobbs",1212.88,withdrawal,US,declined,2026-05-24 13:50:16.693008,1,False,False,False
691,4469,Griffin LLC,1114.1,withdrawal,US,approved,2026-05-24 13:50:16.693099,0,False,False,False
692,2803,Love LLC,597.12,transfer,US,approved,2026-05-24 13:50:16.693190,0,False,False,False
693,3406,"West, Warren and Zimmerman",1010.3,purchase,NG,declined,2026-05-24 13:50:16.693457,0,False,True,False
694,2629,"Hammond, Smith and Watson",4992.39,transfer,CA,declined,2026-05-24 13:50:16.693726,0,True,True,True
695,1419,Castro Ltd,119.58,withdrawal,CA,approved,2026-05-24 13:50:16.693825,0,False,True,False
696,4452,Garner PLC,4978.38,purchase,NG,approved,2026-05-24 13:50:16.693929,0,True,True,True
697,3138,"Lewis, Reed and Phillips",4478.3,transfer,US,approved,2026-05-24 13:50:16.694172,0,True,False,False
698,4791,Bass LLC,2006.5,transfer,CA,approved,2026-05-24 13:50:16.694266,0,False,True,False
699,4947,Hernandez LLC,893.05,withdrawal,CA,declined,2026-05-24 13:50:16.694358,0,False,True,False
700,1311,"Berg, Wright and Boyd",323.82,purchase,UK,declined,2026-05-24 13:50:16.694597,0,False,True,False
701,2039,Gentry-Davis,3738.81,purchase,US,approved,2026-05-24 13:50:16.694761,0,True,False,False
702,4348,"Mcdowell, Wolf and Gomez",4104.51,purchase,US,declined,2026-05-24 13:50:16.695001,1,True,False,False
703,4972,Meyer Ltd,4650.07,purchase,CA,declined,2026-05-24 13:50:16.695094,0,True,True,True
704,3623,"Patel, Phillips and Roth",3059.1,purchase,UK,approved,2026-05-24 13:50:16.695334,1,True,True,True
705,2632,Whitaker Group,1617.52,transfer,UK,declined,2026-05-24 13:50:16.695431,0,False,True,False
706,3070,Ferrell-Allison,2356.62,withdrawal,NG,declined,2026-05-24 13:50:16.695594,0,False,True,False
707,2388,"Baker, Bishop and Ellis",4726.97,transfer,US,declined,2026-05-24 13:50:16.695833,0,True,False,False
708,3482,Gonzalez and Sons,2961.76,purchase,CA,approved,2026-05-24 13:50:16.695925,0,False,True,False
709,1409,Smith PLC,608.54,withdrawal,NG,declined,2026-05-24 13:50:16.696016,0,False,True,False
710,4238,Williams PLC,4817.19,purchase,NG,approved,2026-05-24 13:50:16.696106,0,True,True,True
711,2730,"Foster, Webb and Ward",4708.84,purchase,NG,declined,2026-05-24 13:50:16.696346,0,True,True,True
712,2315,Roberts PLC,4528.78,purchase,NG,declined,2026-05-24 13:50:16.696439,1,True,True,True
713,3572,Liu-Humphrey,1595.54,purchase,CA,approved,2026-05-24 13:50:16.696602,0,False,True,False
714,3736,"Powell, Everett and Perez",578.15,withdrawal,NG,declined,2026-05-24 13:50:16.696840,0,False,True,False
715,4729,Smith Ltd,2689.34,withdrawal,NG,declined,2026-05-24 13:50:16.696931,0,False,True,False
716,2407,"Campbell, Espinoza and Jones",3559.92,transfer,NG,declined,2026-05-24 13:50:16.697171,0,True,True,True
717,2247,"Rivera, Bates and Carroll",1811.55,transfer,CA,declined,2026-05-24 13:50:16.697409,0,False,True,False
718,3098,Sanders Ltd,3331.15,transfer,NG,declined,2026-05-24 13:50:16.697500,0,True,True,True
719,1143,"Nolan, Boyle and Moreno",1933.76,withdrawal,CA,declined,2026-05-24 13:50:16.697737,0,False,True,False
720,3017,Henry-Simmons,4296.48,transfer,CA,declined,2026-05-24 13:50:16.697900,0,True,True,True
721,2668,Larson-Moody,50.57,transfer,UK,declined,2026-05-24 13:50:16.698067,0,False,True,False
722,3306,"Smith, Ryan and Cervantes",3907.2,purchase,CA,declined,2026-05-24 13:50:16.698306,0,True,True,True
723,4640,Cox PLC,3095.69,purchase,US,approved,2026-05-24 13:50:16.698398,0,True,False,False
724,3181,Hall PLC,394.58,purchase,US,declined,2026-05-24 13:50:16.698494,0,False,False,False
725,1553,Rogers-Flowers,3082.82,withdrawal,NG,declined,2026-05-24 13:50:16.698656,0,True,True,True
726,2240,"Johnson, Jenkins and Weaver",4319.08,purchase,UK,approved,2026-05-24 13:50:16.698895,0,True,True,True
727,3071,Taylor-Rivera,893.97,transfer,CA,approved,2026-05-24 13:50:16.699093,1,False,True,False
728,3352,Reed-Roberts,1004.07,purchase,US,declined,2026-05-24 13:50:16.699261,1,False,False,False
729,3799,Hall-Miller,3842.9,withdrawal,US,approved,2026-05-24 13:50:16.699429,0,True,False,False
730,2066,"Warner, Stewart and Harrison",3736.61,purchase,US,approved,2026-05-24 13:50:16.699671,0,True,False,False
731,1855,Collins-Campbell,2242.74,withdrawal,CA,declined,2026-05-24 13:50:16.699834,0,False,True,False
732,4874,Rojas and Sons,673.5,transfer,NG,declined,2026-05-24 13:50:16.699926,1,False,True,False
733,1205,Cruz-Wood,2785.34,withdrawal,US,approved,2026-05-24 13:50:16.700090,0,False,False,False
734,1648,Miller Group,4688.13,purchase,US,declined,2026-05-24 13:50:16.700181,0,True,False,False
735,3046,"Vasquez, Watson and Chang",125.21,withdrawal,CA,declined,2026-05-24 13:50:16.700420,0,False,True,False
736,2166,Williams Inc,1188.68,purchase,CA,declined,2026-05-24 13:50:16.700512,1,False,True,False
737,1582,Williams-Mcgee,1365.59,transfer,UK,approved,2026-05-24 13:50:16.700675,1,False,True,False
738,2996,"Johnson, Nicholson and Oliver",3234.98,withdrawal,UK,declined,2026-05-24 13:50:16.700915,1,True,True,True
739,2872,"Taylor, Young and Villegas",2972.32,purchase,CA,declined,2026-05-24 13:50:16.701154,0,False,True,False
740,2206,Wagner-Cole,2695.84,purchase,NG,declined,2026-05-24 13:50:16.701318,0,False,True,False
741,4210,Irwin Group,2877.15,withdrawal,UK,declined,2026-05-24 13:50:16.701411,1,False,True,False
742,2652,"Drake, Combs and Reynolds",1556.93,transfer,CA,approved,2026-05-24 13:50:16.701650,0,False,True,False
743,4459,"Jacobs, Young and Flores",2764.31,purchase,US,declined,2026-05-24 13:50:16.701888,1,False,False,False
744,4944,"Thomas, Hernandez and Moore",754.1,transfer,US,approved,2026-05-24 13:50:16.702131,1,False,False,False
745,3918,Valdez and Sons,4817.41,withdrawal,CA,approved,2026-05-24 13:50:16.702223,1,True,True,True
746,1602,Robertson-Williams,2417.98,transfer,CA,declined,2026-05-24 13:50:16.702385,1,False,True,False
747,3926,Bruce-Williams,2527.21,purchase,US,approved,2026-05-24 13:50:16.702549,0,False,False,False
748,3180,"Simpson, Padilla and West",2150.81,purchase,CA,declined,2026-05-24 13:50:16.702787,1,False,True,False
749,1657,Reynolds Inc,897.53,purchase,UK,declined,2026-05-24 13:50:16.702878,1,False,True,False
750,4698,"Young, Vazquez and Alvarado",3060.62,purchase,US,approved,2026-05-24 13:50:16.703116,1,True,False,False
751,1708,"Graves, Bennett and Ferguson",2330.56,withdrawal,US,approved,2026-05-24 13:50:16.703355,0,False,False,False
752,1362,"Conner, Roberson and Perez",3621.66,transfer,NG,approved,2026-05-24 13:50:16.703591,0,True,True,True
753,3269,"Taylor, Spears and Brown",880.85,purchase,US,approved,2026-05-24 13:50:16.703829,0,False,False,False
754,3538,Washington Inc,4687.1,withdrawal,US,declined,2026-05-24 13:50:16.703925,0,True,False,False
755,1597,Glenn Inc,3962.79,purchase,CA,declined,2026-05-24 13:50:16.704017,0,True,True,True
756,1052,"Davis, Cooper and Bentley",2981.08,transfer,CA,declined,2026-05-24 13:50:16.704311,0,False,True,False
